time,vehicle_id,vehicle_type,edge_id,lane_id,speed,waiting_time,position_x,position_y
1445.0,reverse_cars.119,car,-631197284#3,-631197284#3_0,0.0,59.0,5094.98,11672.487
1445.0,reverse_cars.12,car,24231604#3,24231604#3_1,0.0,42.0,4470.519,11905.151
1445.0,reverse_cars.120,car,-631197284#3,-631197284#3_0,0.0,57.0,5101.924,11669.65
1445.0,reverse_cars.121,car,-631197284#3,-631197284#3_0,0.0,53.0,5125.07,11660.191
1445.0,reverse_cars.122,car,-631197284#3,-631197284#3_0,0.0,51.0,5132.013,11657.353
1445.0,reverse_cars.123,car,-631197284#3,-631197284#3_0,0.0,48.0,5141.735,11653.38
1445.0,reverse_cars.124,car,-631197284#3,-631197284#3_0,0.0,46.0,5148.679,11650.543
1445.0,reverse_cars.125,car,-631197284#3,-631197284#3_0,0.0,43.0,5158.401,11646.57
1445.0,reverse_cars.126,car,-631197284#3,-631197284#3_0,0.0,41.0,5165.345,11643.732
1445.0,reverse_cars.127,car,-631197284#3,-631197284#3_0,0.0,38.0,5175.067,11639.759
1445.0,reverse_cars.128,car,-631197284#3,-631197284#3_0,0.0,37.0,5182.01,11636.922
1445.0,reverse_cars.129,car,-631197284#3,-631197284#3_0,0.0,35.0,5191.732,11632.949
1445.0,reverse_cars.13,car,24231604#3,24231604#3_1,0.0,38.0,4480.205,11901.086
1445.0,reverse_cars.130,car,-631197284#3,-631197284#3_0,0.0,33.0,5198.676,11630.111
1445.0,reverse_cars.131,car,-631197284#3,-631197284#3_0,0.0,30.0,5208.398,11626.138
1445.0,reverse_cars.132,car,-631197284#3,-631197284#3_0,0.0,28.0,5215.342,11623.301
1445.0,reverse_cars.133,car,-631197284#3,-631197284#3_0,0.0,26.0,5225.064,11619.328
1445.0,reverse_cars.14,car,24231604#3,24231604#3_1,0.0,36.0,4487.124,11898.183
1445.0,reverse_cars.15,car,24231604#3,24231604#3_1,0.0,34.0,4496.81,11894.119
1445.0,reverse_cars.16,car,24231604#3,24231604#3_1,0.0,33.0,4503.729,11891.216
1445.0,reverse_cars.17,car,24231604#3,24231604#3_1,0.0,30.0,4513.415,11887.151
1445.0,reverse_cars.18,car,24231604#3,24231604#3_1,0.0,29.0,4520.333,11884.248
1445.0,reverse_cars.19,car,24231604#3,24231604#3_1,0.0,26.0,4530.02,11880.183
1445.0,reverse_cars.20,car,24231604#3,24231604#3_1,0.0,26.0,4536.938,11877.28
1445.0,reverse_cars.21,car,24231604#3,24231604#3_1,0.0,20.0,4559.999,11867.604
1445.0,reverse_cars.22,car,24231604#3,24231604#3_1,0.0,19.0,4566.918,11864.701
1445.0,reverse_cars.23,car,24231604#3,24231604#3_1,0.0,18.0,4573.851,11861.835
1445.0,reverse_cars.24,car,24231604#3,24231604#3_1,0.0,16.0,4580.849,11859.127
1445.0,reverse_cars.25,car,24231604#3,24231604#3_1,0.0,15.0,4587.846,11856.42
1445.0,reverse_cars.26,car,24231604#3,24231604#3_1,0.0,14.0,4594.843,11853.712
1445.0,reverse_cars.27,car,24231604#3,24231604#3_1,0.0,12.0,4601.84,11851.004
1445.0,reverse_cars.28,car,24231604#3,24231604#3_1,0.001,10.0,4608.837,11848.297
1445.0,reverse_cars.29,car,24231604#3,24231604#3_1,0.152,0.0,4615.87,11845.576
1445.0,reverse_cars.30,car,24231604#2,24231604#2_1,0.015,2.0,4629.647,11838.371
1445.0,reverse_cars.31,car,24231604#2,24231604#2_1,0.503,0.0,4636.605,11835.461
1445.0,reverse_cars.32,car,24231604#2,24231604#2_1,3.763,0.0,4644.251,11832.262
1445.0,reverse_cars.33,car,24231604#2,24231604#2_1,2.482,0.0,4654.798,11827.848
1445.0,reverse_cars.34,car,24231604#2,24231604#2_1,0.164,0.0,4664.077,11823.965
1445.0,reverse_cars.35,car,24231604#2,24231604#2_1,0.0,95.0,4671.146,11821.007
1445.0,reverse_cars.36,car,24231604#2,24231604#2_1,0.0,94.0,4678.065,11818.112
1445.0,reverse_cars.37,car,24231604#2,24231604#2_1,0.0,92.0,4684.984,11815.217
1445.0,reverse_cars.38,car,24231604#2,24231604#2_1,0.0,91.0,4691.902,11812.322
1445.0,reverse_cars.39,car,24231604#2,24231604#2_1,0.0,88.0,4698.821,11809.426
1445.0,reverse_cars.40,car,24231604#2,24231604#2_1,0.0,86.0,4705.739,11806.531
1445.0,reverse_cars.42,car,24231604#2,24231604#2_1,0.0,83.0,4726.033,11798.039
1445.0,reverse_cars.43,car,24231604#2,24231604#2_1,0.0,82.0,4732.951,11795.144
1445.0,reverse_cars.44,car,24231604#1,24231604#1_1,0.0,86.0,4748.534,11788.613
1445.0,reverse_cars.45,car,24231604#1,24231604#1_1,0.0,85.0,4755.454,11785.714
1445.0,reverse_cars.46,car,24231604#1,24231604#1_1,0.0,83.0,4762.374,11782.816
1445.0,reverse_cars.47,car,:cluster_10043935988_10043935989_1070361799_0,:cluster_10043935988_10043935989_1070361799_0_0,7.46,0.0,4142.919,11601.474
1445.0,reverse_cars.48,car,24231604#1,24231604#1_1,0.0,81.0,4769.295,11779.918
1445.0,reverse_cars.49,car,24231604#3,24231604#3_1,0.0,53.0,4456.682,11910.957
1445.0,reverse_cars.50,car,24231604#1,24231604#1_1,0.0,78.0,4783.177,11774.222
1445.0,reverse_cars.51,car,24231604#1,24231604#1_1,0.0,80.0,4776.216,11777.021
1445.0,reverse_cars.52,car,24231604#1,24231604#1_1,0.0,77.0,4790.138,11771.422
1445.0,reverse_cars.53,car,24231604#1,24231604#1_1,0.0,76.0,4797.099,11768.622
1445.0,reverse_cars.54,car,24231604#1,24231604#1_1,0.0,74.0,4804.06,11765.823
1445.0,reverse_cars.55,car,24231604#1,24231604#1_1,0.0,73.0,4811.021,11763.023
1445.0,reverse_cars.56,car,24231604#1,24231604#1_1,0.01,2.0,4817.99,11760.22
1445.0,reverse_cars.57,car,24231604#0,24231604#0_1,0.0,75.0,4838.129,11751.873
1445.0,reverse_cars.58,car,24231604#0,24231604#0_1,0.0,74.0,4845.012,11748.895
1445.0,reverse_cars.59,car,24231604#0,24231604#0_1,0.0,72.0,4851.895,11745.917
1445.0,reverse_cars.60,car,24231604#0,24231604#0_1,0.0,71.0,4858.779,11742.939
1445.0,reverse_cars.61,car,150510724#4,150510724#4_2,0.0,68.0,4887.137,11748.359
1445.0,reverse_cars.62,car,150510724#4,150510724#4_2,0.0,66.0,4880.215,11751.254
1445.0,reverse_cars.63,car,150510724#4,150510724#4_2,0.0,61.0,4870.524,11755.307
1445.0,reverse_cars.64,car,150510724#4,150510724#4_2,0.0,60.0,4863.603,11758.201
1445.0,reverse_cars.65,car,150510724#4,150510724#4_2,0.0,58.0,4853.912,11762.254
1445.0,reverse_cars.66,car,150510724#4,150510724#4_2,0.0,55.0,4846.991,11765.149
1445.0,reverse_cars.67,car,150510724#4,150510724#4_2,0.0,53.0,4837.3,11769.202
1445.0,reverse_cars.68,car,150510724#4,150510724#4_2,0.0,51.0,4830.378,11772.097
1445.0,reverse_cars.69,car,150510724#4,150510724#4_2,0.0,48.0,4820.688,11776.149
1445.0,reverse_cars.70,car,150510724#4,150510724#4_2,0.0,46.0,4813.766,11779.044
1445.0,reverse_cars.71,car,150510724#4,150510724#4_2,0.0,43.0,4804.075,11783.097
1445.0,reverse_cars.72,car,150510724#4,150510724#4_2,0.0,42.0,4797.154,11785.992
1445.0,reverse_cars.73,car,150510724#4,150510724#4_2,0.0,40.0,4787.463,11790.045
1445.0,reverse_cars.74,car,150510724#4,150510724#4_2,0.0,38.0,4780.541,11792.94
1445.0,reverse_cars.75,car,150510724#4,150510724#4_2,0.0,35.0,4770.851,11796.992
1445.0,reverse_cars.76,car,150510724#4,150510724#4_2,0.0,34.0,4763.929,11799.887
1445.0,reverse_cars.77,car,150510724#4,150510724#4_2,0.0,31.0,4754.238,11803.94
1445.0,reverse_cars.78,car,150510724#4,150510724#4_2,0.0,29.0,4747.317,11806.835
1445.0,reverse_cars.79,car,150510724#4,150510724#4_2,0.0,26.0,4737.626,11810.888
1445.0,reverse_cars.80,car,150510724#4,150510724#4_2,0.0,21.0,4716.861,11819.572
1445.0,reverse_cars.81,car,-631197284#1,-631197284#1_0,0.0,32.0,4723.649,11826.829
1445.0,reverse_cars.82,car,-631197284#1,-631197284#1_0,0.0,29.0,4730.553,11823.895
1445.0,reverse_cars.83,car,-631197284#1,-631197284#1_0,0.0,27.0,4740.219,11819.787
1445.0,reverse_cars.84,car,-631197284#1,-631197284#1_0,0.0,26.0,4747.123,11816.853
1445.0,reverse_cars.85,car,-631197284#1,-631197284#1_0,0.0,23.0,4756.789,11812.746
1445.0,reverse_cars.86,car,-631197284#1,-631197284#1_0,0.0,22.0,4763.693,11809.812
1445.0,reverse_cars.87,car,-631197284#1,-631197284#1_0,0.0,17.0,4773.358,11805.704
1445.0,reverse_cars.88,car,-631197284#1,-631197284#1_0,0.0,17.0,4780.262,11802.77
1445.0,reverse_cars.89,car,-631197284#1,-631197284#1_0,0.0,13.0,4789.928,11798.662
1445.0,reverse_cars.90,car,-631197284#1,-631197284#1_0,0.0,12.0,4796.832,11795.729
1445.0,reverse_cars.91,car,-631197284#1,-631197284#1_0,0.0,9.0,4806.498,11791.621
1445.0,reverse_cars.92,car,-631197284#1,-631197284#1_0,0.0,8.0,4813.402,11788.687
1445.0,reverse_cars.93,car,-631197284#1,-631197284#1_0,0.005,4.0,4823.071,11784.578
1445.0,reverse_cars.94,car,-631197284#1,-631197284#1_0,0.011,2.0,4829.986,11781.639
1445.0,reverse_cars.95,car,-631197284#1,-631197284#1_0,0.158,0.0,4839.716,11777.504
1445.0,reverse_cars.96,car,-631197284#1,-631197284#1_0,0.182,0.0,4846.865,11774.468
1445.0,reverse_cars.97,car,-631197284#1,-631197284#1_0,0.542,0.0,4857.207,11770.076
1445.0,reverse_cars.98,car,-631197284#1,-631197284#1_0,0.465,0.0,4864.855,11766.827
1445.0,reverse_cars.99,car,-631197284#1,-631197284#1_0,0.232,0.0,4875.809,11762.175
1450.0,forward_bikes.48,bike,150510724#6,150510724#6_1,13.366,0.0,4924.505,11729.47
1450.0,forward_bikes.49,bike,150510724#4,150510724#4_1,12.863,0.0,4805.331,11779.102
1450.0,forward_bikes.50,bike,150510724#4,150510724#4_0,13.192,0.0,4741.564,11802.306
1450.0,forward_bikes.51,bike,133763768#6,133763768#6_0,0.0,8.0,4418.553,11899.917
1450.0,forward_bikes.52,bike,133763768#1,133763768#1_0,5.863,0.0,4176.167,11624.047
1450.0,forward_bikes.53,bike,133763768#1,133763768#1_0,8.519,0.0,4152.346,11613.388
1450.0,forward_bikes.54,bike,254053185#1,254053185#1_0,0.0,43.0,4121.266,11555.291
1450.0,forward_bikes.55,bike,254053185#1,254053185#1_0,0.0,38.0,4131.207,11540.279
1450.0,forward_bikes.56,bike,254053176#2,254053176#2_0,0.0,40.0,4136.259,11516.28
1450.0,forward_buses.5,bus,150510724#3,150510724#3_0,13.617,0.0,4658.244,11837.456
1450.0,forward_cars.100,car,150510724#3,150510724#3_2,0.0,5.0,4694.849,11828.822
1450.0,forward_cars.101,car,133763768#6,133763768#6_0,0.0,13.0,4423.745,11912.376
1450.0,forward_cars.102,car,133763768#6,133763768#6_0,0.0,10.0,4420.86,11905.455
1450.0,forward_cars.103,car,133763768#1,133763768#1_0,6.792,0.0,4189.046,11629.81
1450.0,forward_cars.104,car,133763768#1,133763768#1_1,8.945,0.0,4198.58,11637.578
1450.0,forward_cars.105,car,133763768#1,133763768#1_1,8.151,0.0,4181.511,11629.941
1450.0,forward_cars.106,car,133763768#1,133763768#1_1,8.683,0.0,4165.647,11622.843
1450.0,forward_cars.107,car,:2598853075_2,:2598853075_2_0,3.73,0.0,4127.404,11579.765
1450.0,forward_cars.108,car,:2598853071_4,:2598853071_4_0,1.796,0.0,4117.061,11561.849
1450.0,forward_cars.109,car,254053185#1,254053185#1_0,0.0,41.0,4123.752,11551.538
1450.0,forward_cars.110,car,254053185#1,254053185#1_0,0.0,39.0,4127.894,11545.283
1450.0,forward_cars.111,car,254053185#1,254053185#1_0,0.0,36.0,4133.693,11536.526
1450.0,forward_cars.112,car,254053185#1,254053185#1_0,0.0,34.0,4137.835,11530.271
1450.0,forward_cars.113,car,254053176#2,254053176#2_0,0.0,38.0,4132.64,11513.604
1450.0,forward_cars.114,car,254053176#2,254053176#2_0,0.0,36.0,4126.61,11509.144
1450.0,forward_cars.87,car,150510724#6,150510724#6_2,13.582,0.0,4975.299,11712.044
1450.0,forward_cars.89,car,150510724#4,150510724#4_2,0.0,30.0,4730.704,11813.782
1450.0,forward_cars.93,car,150510724#4,150510724#4_1,1.467,0.0,4723.893,11813.162
1450.0,forward_cars.95,car,150510724#6,150510724#6_2,8.395,0.0,4963.028,11717.089
1450.0,forward_cars.96,car,150510724#6,150510724#6_1,12.969,0.0,4950.203,11718.904
1450.0,forward_cars.97,car,150510724#6,150510724#6_2,9.21,0.0,4912.731,11737.769
1450.0,forward_cars.98,car,150510724#6,150510724#6_1,12.219,0.0,4903.71,11738.021
1450.0,forward_cars.99,car,150510724#4,150510724#4_1,13.819,0.0,4847.412,11761.502
1450.0,reverse_bikes.10,bike,24231604#3,24231604#3_1,0.0,29.0,4542.473,11874.958
1450.0,reverse_bikes.28,bike,24231604#2,24231604#2_0,13.641,0.0,4720.898,11803.659
1450.0,reverse_bikes.29,bike,24231604#3,24231604#3_0,0.0,48.0,4471.289,11908.297
1450.0,reverse_bikes.30,bike,24231604#3,24231604#3_0,0.0,47.0,4460.187,11912.956
1450.0,reverse_bikes.31,bike,150510724#4,150510724#4_2,0.0,68.0,4874.678,11753.57
1450.0,reverse_bikes.32,bike,150510724#4,150510724#4_2,0.0,64.0,4858.065,11760.517
1450.0,reverse_bikes.33,bike,150510724#4,150510724#4_2,0.0,59.0,4841.453,11767.465
1450.0,reverse_bikes.34,bike,150510724#4,150510724#4_2,0.0,54.0,4824.841,11774.412
1450.0,reverse_bikes.35,bike,150510724#4,150510724#4_2,0.0,49.0,4808.229,11781.36
1450.0,reverse_bikes.36,bike,150510724#4,150510724#4_2,0.0,46.0,4791.616,11788.308
1450.0,reverse_bikes.37,bike,150510724#4,150510724#4_2,0.0,42.0,4775.004,11795.255
1450.0,reverse_bikes.38,bike,150510724#4,150510724#4_2,0.0,38.0,4758.392,11802.203
1450.0,reverse_bikes.39,bike,150510724#4,150510724#4_2,0.0,32.0,4741.779,11809.151
1450.0,reverse_bikes.40,bike,150510724#4,150510724#4_2,0.0,25.0,4711.324,11821.888
1450.0,reverse_bikes.41,bike,-631197284#1,-631197284#1_0,0.0,33.0,4736.076,11821.548
1450.0,reverse_bikes.42,bike,-631197284#1,-631197284#1_0,0.0,30.0,4752.646,11814.506
1450.0,reverse_bikes.43,bike,-631197284#1,-631197284#1_0,0.0,25.0,4769.216,11807.464
1450.0,reverse_bikes.44,bike,-631197284#1,-631197284#1_0,0.0,19.0,4785.786,11800.423
1450.0,reverse_bikes.45,bike,-631197284#1,-631197284#1_0,0.0,16.0,4802.355,11793.381
1450.0,reverse_bikes.46,bike,-631197284#1,-631197284#1_0,0.0,10.0,4818.925,11786.34
1450.0,reverse_bikes.47,bike,-631197284#1,-631197284#1_0,0.0,6.0,4835.495,11779.298
1450.0,reverse_bikes.48,bike,-631197284#1,-631197284#1_0,0.03,1.0,4852.107,11772.241
1450.0,reverse_bikes.49,bike,-631197284#1,-631197284#1_0,0.148,0.0,4869.231,11764.969
1450.0,reverse_bikes.5,bike,24231604#3,24231604#3_1,0.0,60.0,4452.531,11912.699
1450.0,reverse_bikes.50,bike,-631197284#1,-631197284#1_0,0.38,0.0,4887.089,11757.384
1450.0,reverse_bikes.51,bike,-631197284#2,-631197284#2_0,0.0,12.0,4931.486,11739.118
1450.0,reverse_bikes.52,bike,-631197284#2,-631197284#2_0,0.0,8.0,4948.162,11732.332
1450.0,reverse_bikes.53,bike,-631197284#2,-631197284#2_0,0.018,4.0,4964.854,11725.54
1450.0,reverse_bikes.54,bike,-631197284#2,-631197284#2_0,0.402,0.0,4981.742,11718.668
1450.0,reverse_bikes.55,bike,-631197284#2,-631197284#2_0,1.076,0.0,5002.273,11710.314
1450.0,reverse_bikes.56,bike,-631197284#2,-631197284#2_0,0.371,0.0,5024.073,11701.443
1450.0,reverse_bikes.57,bike,-631197284#3,-631197284#3_0,0.0,75.0,5057.482,11687.811
1450.0,reverse_bikes.58,bike,-631197284#3,-631197284#3_0,0.0,69.0,5074.148,11681.001
1450.0,reverse_bikes.59,bike,-631197284#3,-631197284#3_0,0.0,65.0,5090.813,11674.19
1450.0,reverse_bikes.6,bike,24231604#3,24231604#3_1,0.0,46.0,4476.054,11902.828
1450.0,reverse_bikes.60,bike,-631197284#3,-631197284#3_0,0.0,60.0,5107.479,11667.379
1450.0,reverse_bikes.61,bike,-631197284#3,-631197284#3_0,0.0,55.0,5137.569,11655.083
1450.0,reverse_bikes.62,bike,-631197284#3,-631197284#3_0,0.0,49.0,5154.234,11648.273
1450.0,reverse_bikes.63,bike,-631197284#3,-631197284#3_0,0.0,44.0,5170.9,11641.462
1450.0,reverse_bikes.64,bike,-631197284#3,-631197284#3_0,0.0,41.0,5187.566,11634.652
1450.0,reverse_bikes.65,bike,-631197284#3,-631197284#3_0,0.0,36.0,5204.231,11627.841
1450.0,reverse_bikes.66,bike,-631197284#3,-631197284#3_0,0.0,32.0,5220.897,11621.03
1450.0,reverse_bikes.7,bike,24231604#3,24231604#3_1,0.0,40.0,4492.659,11895.861
1450.0,reverse_bikes.8,bike,24231604#3,24231604#3_1,0.0,36.0,4509.264,11888.893
1450.0,reverse_bikes.9,bike,24231604#3,24231604#3_1,0.0,33.0,4525.868,11881.925
1450.0,reverse_buses.1,bus,24231604#3,24231604#3_1,0.0,28.0,4546.625,11873.216
1450.0,reverse_buses.2,bus,24231604#2,24231604#2_1,0.0,90.0,4712.658,11803.636
1450.0,reverse_buses.3,bus,24231604#0,24231604#0_1,0.0,70.0,4865.662,11739.961
1450.0,reverse_buses.4,bus,-631197284#1,-631197284#1_0,0.0,38.0,4710.303,11832.5
1450.0,reverse_buses.5,bus,-631197284#2,-631197284#2_0,0.0,17.0,4905.547,11749.673
1450.0,reverse_buses.6,bus,-631197284#3,-631197284#3_0,0.0,59.0,5111.646,11665.677
1450.0,reverse_cars.10,car,464465166#0,464465166#0_0,8.154,0.0,4106.027,11614.846
1450.0,reverse_cars.100,car,-631197284#1,-631197284#1_0,0.263,0.0,4881.047,11759.95
1450.0,reverse_cars.101,car,-631197284#2,-631197284#2_0,0.0,16.0,4918.979,11744.207
1450.0,reverse_cars.102,car,-631197284#2,-631197284#2_0,0.0,15.0,4925.927,11741.38
1450.0,reverse_cars.103,car,-631197284#2,-631197284#2_0,0.0,11.0,4935.655,11737.421
1450.0,reverse_cars.104,car,-631197284#2,-631197284#2_0,0.0,10.0,4942.603,11734.594
1450.0,reverse_cars.105,car,-631197284#2,-631197284#2_0,0.002,6.0,4952.333,11730.635
1450.0,reverse_cars.106,car,-631197284#2,-631197284#2_0,0.003,5.0,4959.285,11727.806
1450.0,reverse_cars.107,car,-631197284#2,-631197284#2_0,0.015,2.0,4969.052,11723.832
1450.0,reverse_cars.108,car,-631197284#2,-631197284#2_0,0.075,1.0,4976.057,11720.981
1450.0,reverse_cars.109,car,-631197284#2,-631197284#2_0,0.288,0.0,4986.421,11716.764
1450.0,reverse_cars.11,car,24231604#3,24231604#3_1,0.0,56.0,4463.601,11908.054
1450.0,reverse_cars.110,car,-631197284#2,-631197284#2_0,2.304,0.0,4994.071,11713.651
1450.0,reverse_cars.111,car,-631197284#2,-631197284#2_0,1.28,0.0,5008.408,11707.817
1450.0,reverse_cars.112,car,-631197284#2,-631197284#2_0,1.914,0.0,5016.646,11704.465
1450.0,reverse_cars.113,car,-631197284#2,-631197284#2_0,0.114,0.0,5028.609,11699.597
1450.0,reverse_cars.114,car,-631197284#3,-631197284#3_0,0.0,76.0,5051.927,11690.081
1450.0,reverse_cars.115,car,-631197284#3,-631197284#3_0,0.0,73.0,5061.649,11686.108
1450.0,reverse_cars.116,car,-631197284#3,-631197284#3_0,0.0,72.0,5068.592,11683.271
1450.0,reverse_cars.117,car,-631197284#3,-631197284#3_0,0.0,68.0,5078.314,11679.298
1450.0,reverse_cars.118,car,-631197284#3,-631197284#3_0,0.0,67.0,5085.258,11676.46
1450.0,reverse_cars.119,car,-631197284#3,-631197284#3_0,0.0,64.0,5094.98,11672.487
1450.0,reverse_cars.12,car,24231604#3,24231604#3_1,0.0,47.0,4470.519,11905.151
1450.0,reverse_cars.120,car,-631197284#3,-631197284#3_0,0.0,62.0,5101.924,11669.65
1450.0,reverse_cars.121,car,-631197284#3,-631197284#3_0,0.0,58.0,5125.07,11660.191
1450.0,reverse_cars.122,car,-631197284#3,-631197284#3_0,0.0,56.0,5132.013,11657.353
1450.0,reverse_cars.123,car,-631197284#3,-631197284#3_0,0.0,53.0,5141.735,11653.38
1450.0,reverse_cars.124,car,-631197284#3,-631197284#3_0,0.0,51.0,5148.679,11650.543
1450.0,reverse_cars.125,car,-631197284#3,-631197284#3_0,0.0,48.0,5158.401,11646.57
1450.0,reverse_cars.126,car,-631197284#3,-631197284#3_0,0.0,46.0,5165.345,11643.732
1450.0,reverse_cars.127,car,-631197284#3,-631197284#3_0,0.0,43.0,5175.067,11639.759
1450.0,reverse_cars.128,car,-631197284#3,-631197284#3_0,0.0,42.0,5182.01,11636.922
1450.0,reverse_cars.129,car,-631197284#3,-631197284#3_0,0.0,40.0,5191.732,11632.949
1450.0,reverse_cars.13,car,24231604#3,24231604#3_1,0.0,43.0,4480.205,11901.086
1450.0,reverse_cars.130,car,-631197284#3,-631197284#3_0,0.0,38.0,5198.676,11630.111
1450.0,reverse_cars.131,car,-631197284#3,-631197284#3_0,0.0,35.0,5208.398,11626.138
1450.0,reverse_cars.132,car,-631197284#3,-631197284#3_0,0.0,33.0,5215.342,11623.301
1450.0,reverse_cars.133,car,-631197284#3,-631197284#3_0,0.0,31.0,5225.064,11619.328
1450.0,reverse_cars.14,car,24231604#3,24231604#3_1,0.0,41.0,4487.124,11898.183
1450.0,reverse_cars.15,car,24231604#3,24231604#3_1,0.0,39.0,4496.81,11894.119
1450.0,reverse_cars.16,car,24231604#3,24231604#3_1,0.0,38.0,4503.729,11891.216
1450.0,reverse_cars.17,car,24231604#3,24231604#3_1,0.0,35.0,4513.415,11887.151
1450.0,reverse_cars.18,car,24231604#3,24231604#3_1,0.0,34.0,4520.333,11884.248
1450.0,reverse_cars.19,car,24231604#3,24231604#3_1,0.0,31.0,4530.02,11880.183
1450.0,reverse_cars.20,car,24231604#3,24231604#3_1,0.0,31.0,4536.938,11877.28
1450.0,reverse_cars.21,car,24231604#3,24231604#3_1,0.0,25.0,4559.999,11867.604
1450.0,reverse_cars.22,car,24231604#3,24231604#3_1,0.0,24.0,4566.918,11864.701
1450.0,reverse_cars.23,car,24231604#3,24231604#3_1,0.0,23.0,4573.851,11861.835
1450.0,reverse_cars.24,car,24231604#3,24231604#3_1,0.0,21.0,4580.849,11859.127
1450.0,reverse_cars.25,car,24231604#3,24231604#3_1,0.0,20.0,4587.846,11856.42
1450.0,reverse_cars.26,car,24231604#3,24231604#3_1,0.0,19.0,4594.843,11853.712
1450.0,reverse_cars.27,car,24231604#3,24231604#3_1,0.0,17.0,4601.84,11851.004
1450.0,reverse_cars.28,car,24231604#3,24231604#3_1,0.0,15.0,4608.837,11848.297
1450.0,reverse_cars.29,car,24231604#3,24231604#3_1,0.0,5.0,4615.835,11845.589
1450.0,reverse_cars.30,car,24231604#2,24231604#2_1,0.0,7.0,4629.634,11838.377
1450.0,reverse_cars.31,car,24231604#2,24231604#2_1,0.0,5.0,4636.554,11835.483
1450.0,reverse_cars.32,car,24231604#2,24231604#2_1,0.001,3.0,4643.473,11832.587
1450.0,reverse_cars.33,car,24231604#2,24231604#2_1,0.023,2.0,4650.401,11829.688
1450.0,reverse_cars.34,car,24231604#2,24231604#2_1,0.096,1.0,4657.384,11826.766
1450.0,reverse_cars.35,car,24231604#2,24231604#2_1,1.921,0.0,4664.643,11823.728
1450.0,reverse_cars.36,car,24231604#2,24231604#2_1,2.266,0.0,4673.448,11820.044
1450.0,reverse_cars.37,car,24231604#2,24231604#2_1,1.772,0.0,4682.601,11816.214
1450.0,reverse_cars.38,car,24231604#2,24231604#2_1,0.645,0.0,4691.264,11812.589
1450.0,reverse_cars.39,car,24231604#2,24231604#2_1,0.032,93.0,4698.791,11809.439
1450.0,reverse_cars.40,car,24231604#2,24231604#2_1,0.0,91.0,4705.739,11806.531
1450.0,reverse_cars.42,car,24231604#2,24231604#2_1,0.0,88.0,4726.033,11798.039
1450.0,reverse_cars.43,car,24231604#2,24231604#2_1,0.0,87.0,4732.951,11795.144
1450.0,reverse_cars.44,car,24231604#1,24231604#1_1,0.0,91.0,4748.534,11788.613
1450.0,reverse_cars.45,car,24231604#1,24231604#1_1,0.0,90.0,4755.454,11785.714
1450.0,reverse_cars.46,car,24231604#1,24231604#1_1,0.0,88.0,4762.374,11782.816
1450.0,reverse_cars.47,car,:245613696_2,:245613696_2_0,8.484,0.0,4115.536,11598.972
1450.0,reverse_cars.48,car,24231604#1,24231604#1_1,0.0,86.0,4769.295,11779.918
1450.0,reverse_cars.49,car,24231604#3,24231604#3_1,0.0,58.0,4456.682,11910.957
1450.0,reverse_cars.50,car,24231604#1,24231604#1_1,0.0,83.0,4783.177,11774.222
1450.0,reverse_cars.51,car,24231604#1,24231604#1_1,0.0,85.0,4776.216,11777.021
1450.0,reverse_cars.52,car,24231604#1,24231604#1_1,0.0,82.0,4790.138,11771.422
1450.0,reverse_cars.53,car,24231604#1,24231604#1_1,0.0,81.0,4797.099,11768.622
1450.0,reverse_cars.54,car,24231604#1,24231604#1_1,0.0,79.0,4804.06,11765.823
1450.0,reverse_cars.55,car,24231604#1,24231604#1_1,0.0,78.0,4811.021,11763.023
1450.0,reverse_cars.56,car,24231604#1,24231604#1_1,0.0,7.0,4817.982,11760.223
